-4.756284347187245132e-02,-1.536457230625585535e-01,1.452874509299823536e-01,3.212333184925783569e-01,-5.675478201017913893e-01,1.689557649416814356e-01,3.607853407575633553e-01
-2.707042389631490048e-02,-1.993917013690247042e-01,1.051189532713814323e-02,-1.940369194304230049e-01,1.030170511532950695e-01,1.628280176711819749e+01,1.524065751458540674e-01
-4.755245251793509959e-02,-1.965864701932232839e-01,9.753557416256923573e-02,-1.922752470683151138e-01,-2.269178653170579318e-01,1.420586613555058086e+01,1.774948528872941911e-01
-2.888947593905048100e-02,-1.256933381781822900e-01,1.567419897843310428e-01,-2.327710870466130899e-01,-2.269178653170579318e-01,3.920875725409254109e+00,2.547533911162058740e-01
-1.528485860750075295e-02,-1.318969719547609942e-01,1.333537939624618307e-01,1.331409385803031253e-01,-1.379596339821793638e-01,8.887242736302902735e-01,3.000087385769192316e-01
-2.834285016763070028e-02,-1.464701448419902796e-01,-4.882446768258286163e-02,-5.980611129858770525e-02,1.431229956687645466e-01,8.036908604478030682e+00,2.110387843408427222e-01
-2.655110909391307505e-03,-1.187033881082196762e-01,-1.432273281339087323e-02,7.968878269547047255e-02,3.260619978131896746e-01,9.600091942519616284e-01,2.571582794404987382e-01
-2.036157327357086128e-03,-1.505729132444879326e-01,-1.432273281339087323e-02,6.450931488690057891e-02,3.260619978131896746e-01,5.958810012269413647e+00,2.193830975933150074e-01
-2.655110909391307505e-03,-1.187033881082196762e-01,-1.443726872522868576e-02,7.968878269547047255e-02,3.260619978131896746e-01,9.611245171016294941e-01,2.571473200803550130e-01
-2.834285016763070028e-02,-1.223609714236362778e-01,-4.882446768258286163e-02,-5.980611129858770525e-02,1.431229956687645466e-01,4.878867376158952496e+00,2.420449796098471940e-01
-3.876370196859462575e-02,-1.315694983816848296e-01,1.576819633292023404e-01,1.279717395620770803e-01,-4.116004852397962543e-01,3.157715114675820889e-01,3.271997571390885540e-01
-4.756284347187245132e-02,-1.536457230625585535e-01,1.452874509299823536e-01,3.203250318020606224e-01,-5.675478201017913893e-01,1.706407818641128837e-01,3.604945128239691599e-01
-1.528485860750075295e-02,-1.701854580882435908e-01,1.001436437825991566e-01,-1.972509730172561926e-01,-1.316941004372171042e-01,1.123545818433875354e+01,1.880658594432000064e-01
-4.714101153947219958e-02,-1.532393087748341043e-01,8.612397246873126910e-02,-2.533434970928836183e-01,-1.323890261560275450e-01,8.739993078409682425e+00,2.064620884900680575e-01
-4.919336003817545433e-02,-1.693653722079054291e-01,9.605096560603981759e-02,-2.102190662805607235e-01,-1.890116843441992101e-01,1.041626435124567429e+01,1.975407335978368595e-01
-2.888947593905048100e-02,-1.259774486981326547e-01,-2.075131604505073279e-02,-1.452912416850082877e-01,2.278941488692270978e-01,5.391817130427764226e+00,2.246526728012298857e-01
-4.713621147941746137e-02,-1.874872910580251961e-01,9.605096560603981759e-02,-1.533932140623852358e-01,-2.367893880514528315e-01,1.252033336994465174e+01,1.850424618711102032e-01
-2.655110909391307505e-03,-1.505729132444879326e-01,-1.814273823495659438e-02,1.691047327707216330e-01,3.260619978131896746e-01,4.191000223800489088e+00,2.474936704653218633e-01
-3.876370196859462575e-02,-1.315694983816848296e-01,1.310071519349329250e-01,1.262207084082627995e-01,-3.484504153809888094e-01,4.412289229264417800e-01,3.197572576989318738e-01
