-1.642586047519882519e-02,-1.750478679891394607e-01,1.465499578533605018e-02,-2.247499413179668837e-01,-9.242585659641355811e-02,1.357702275570776607e+01,1.532526454363980217e-01
-5.489584013374498167e-02,-7.785161032680183446e-01,9.291057779237135161e-01,2.004936392004749157e-01,-1.631657733280862166e+00,2.404864871332781581e-02,2.956487598987412646e+00
-1.554960219419934675e-02,-5.267747414734339495e-01,2.483805645722428346e-01,-5.480790601626774894e-01,-4.157023640316969137e-01,4.648711227826885645e-02,2.017929086217811641e+00
-1.600485529893163825e-02,-6.229259779685715204e-01,2.396355825282983354e-01,-2.745538433444459359e-01,-4.257875733813565322e-01,1.099477829521480626e-01,1.814996156313583242e+00
-1.642586047519882519e-02,-2.222792089640633351e-01,-3.684348158196103229e-02,-2.194197380631853211e-01,-2.701827948458146444e-02,1.248369484903985871e+01,1.802484671982904352e-01
-1.642586047519882519e-02,-2.051826202414095968e-01,1.465499578533605018e-02,-2.247499413179668837e-01,-1.356119469944510048e-01,1.282067891785256819e+01,1.653856269032183690e-01
-1.642586047519882519e-02,-2.482147529884162762e-01,1.465499578533605018e-02,-2.253444871535311700e-01,-9.596543752853442522e-02,1.176972620514777645e+01,2.181558441810996229e-01
-1.642586047519882519e-02,-3.729366676924073531e-01,1.284038469755161005e-02,-2.249497073395252678e-01,-2.701827948458146444e-02,8.399890426168395763e+00,5.034273027316479299e-01
-1.824642755325404583e-02,-3.571938877952957614e-01,1.814611756748830684e-01,-1.895600898198277207e-01,-2.242253458439311675e-01,9.133927845626638842e+00,4.606528627450943714e-01
-1.642586047519882519e-02,-2.507180245664721863e-01,5.456429333130771719e-03,-2.254241378153566955e-01,-1.848495587118593186e-01,1.161034061246259874e+01,2.422023141750058728e-01
-1.554960219419934675e-02,-5.267146683808239249e-01,2.510220030672930536e-01,-5.480790601626774894e-01,-4.157023640316969137e-01,5.930657352290154977e-02,2.016821371961367682e+00
-1.426899801672243742e-02,-4.084202536525999294e-01,7.193327119690548499e-02,-1.533605614064286748e-01,-2.028067127563085437e-01,7.914110491690420801e+00,5.691839992639342594e-01
-1.642586047519882519e-02,-2.777697467696993994e-01,1.465499578533605018e-02,-3.037280070927936282e-01,-1.356119469944510048e-01,1.028749210559442595e+01,3.297547803813977163e-01
-2.173978746466293313e-02,-6.523852715005249436e-01,3.048790073385893029e-01,-1.666414662500400046e-01,-4.128754778950063931e-01,2.951157121106604553e-01,1.730482281277218704e+00
-1.642586047519882519e-02,-2.761430189382658718e-01,1.465499578533605018e-02,-2.247481047446779345e-01,-1.356119469944510048e-01,1.101028081138547066e+01,2.776243636934391246e-01
-1.426899801672243742e-02,-3.380513587029115863e-01,6.817041207680579751e-02,-2.036179399457536676e-01,-2.028067127563085437e-01,9.466885232075437528e+00,4.129073250788222738e-01
-1.568054473473674826e-02,-5.966989498212270648e-01,1.560879650545001218e-01,-1.479206434282333005e-01,-3.109479026942356672e-01,2.228259915302551519e+00,1.322304588466850284e+00
-1.587447224375791374e-02,-6.229259779685715204e-01,2.251910702555146582e-01,-2.243814052347377630e-01,-3.419314607546735107e-01,5.572114500714411278e-01,1.644279693395147568e+00
-1.634244798346959002e-02,-4.883643573547111760e-01,1.838439887160183139e-01,-1.519789133147839144e-01,-2.509120812778717902e-01,5.578147165003217722e+00,8.260591400515753246e-01
-1.642586047519882519e-02,-2.865732618480273941e-01,1.465499578533605018e-02,-2.253444871535311700e-01,-1.848495587118593186e-01,1.067835920828359164e+01,3.137928199822011543e-01
-1.600485529893163825e-02,-3.833041787610161899e-01,1.363653497043405272e-01,-1.895600898198277207e-01,-3.419314607546735107e-01,8.252351144163986518e+00,5.509918098056504343e-01
-2.173978746466293313e-02,-6.553974848218181437e-01,3.048790073385893029e-01,-1.666414662500400046e-01,-4.128754778950063931e-01,2.010391103178255368e-01,1.750224994453474459e+00
-1.681125016297942143e-02,-3.313444200988063804e-01,1.547237795487811651e-01,-2.593168603699950170e-01,-2.892516606180143834e-01,9.172140601228917944e+00,4.460560431918453306e-01
-1.644651851954839414e-02,-6.626623554376768199e-01,1.763871445405733041e-01,-3.799800812951828477e-02,-1.816200245370347410e-01,1.416907914962421300e+00,1.486647149106399279e+00
-1.570179567543019891e-02,-5.062637220772602253e-01,1.547237795487811651e-01,-1.149756769284852875e-01,-2.897600019024893503e-01,5.359111488448225380e+00,8.580360123924316573e-01
-1.543948697222008275e-02,-6.535094737221817107e-01,2.454636414114354515e-01,-1.142621992018089394e-01,-4.028799639464866189e-01,7.774114096885288427e-01,1.613357938816205817e+00
-1.562168317638490574e-02,-3.023439236523238205e-01,1.547237795487811651e-01,-2.593973032066929640e-01,-2.565142836992672093e-01,1.000900549315083055e+01,3.695255554896493821e-01
-1.568054473473674826e-02,-4.252168406907727016e-01,6.535645057825761883e-02,-1.479206434282333005e-01,-1.124185703419072202e-01,7.550136772512187733e+00,6.013453840815263796e-01
-7.493146191137475647e-03,-6.652809789761141568e-01,6.035217242717422215e-02,-4.429738734793225302e-02,-1.854638462215135730e-01,1.187596871370576901e+00,1.507973277718492655e+00
-2.174426834608383582e-02,-5.023109485749498448e-01,1.790788803715287481e-01,-1.965401266031607252e-01,-2.885091028131747670e-01,4.737487534378996834e+00,9.362056183543778776e-01
-6.815706887648886186e-03,-5.793346203894338409e-01,1.360476038883609018e-01,-1.879703832481766090e-01,-1.356119469944510048e-01,2.431070712381901977e+00,1.278294532750992918e+00
-1.665924627025501537e-02,-4.623664866675076257e-01,1.890571744121043174e-01,-1.030852395838738889e-01,-3.597966021543196335e-01,6.781909921706519739e+00,7.102793518714484167e-01
-1.642586047519882519e-02,-4.230152212649615495e-01,3.164963542410861863e-02,-2.247481047446779345e-01,-1.356119469944510048e-01,6.868747125509210960e+00,6.735351076472751997e-01
-1.562168317638490574e-02,-4.907183008718488670e-01,1.547237795487811651e-01,-1.196690488756360637e-01,-2.897600019024893503e-01,5.784486178084006447e+00,8.064080602802414788e-01
-1.426899801672243742e-02,-5.035187836900433256e-01,6.817041207680579751e-02,-2.036179399457536676e-01,-2.028067127563085437e-01,4.569971967020729053e+00,9.561676483764041112e-01
-1.600622881484268026e-02,-6.135335133542479946e-01,1.429349018660319159e-01,-1.766463899144343763e-01,-2.570384355993069470e-01,1.484830068260753810e+00,1.453884692606713269e+00
-7.112262426750874493e-03,-5.793346203894338409e-01,1.360476038883609018e-01,-9.958306469876888889e-02,-1.356119469944510048e-01,3.350559964377924693e+00,1.139604345665938823e+00
-2.160731654830708864e-02,-5.869993230000825069e-01,2.454636414114354515e-01,-2.314524706796025066e-01,-3.203256362697168846e-01,1.696715590316930866e+00,1.434205627582279430e+00
-8.099878361703175683e-03,-5.873774576535041314e-01,1.813249946189532946e-01,-2.048594976515772659e-01,-3.419314607546735107e-01,1.876511895651481243e+00,1.393687852179105624e+00
-6.815706887648886186e-03,-5.793346203894338409e-01,1.360476038883609018e-01,-8.039929785410068752e-02,-1.356119469944510048e-01,3.551863937005208083e+00,1.115422184738498412e+00
-2.174426834608383582e-02,-4.123686117887063185e-01,1.790788803715287481e-01,-2.169690237445935643e-01,-2.154600800328841659e-01,7.296152942898443072e+00,6.318608538249423923e-01
-7.112262426750874493e-03,-5.978566041163465572e-01,1.360476038883609018e-01,-9.958306469876888889e-02,-1.954205801409195642e-01,2.729567296069286275e+00,1.226690986407811712e+00
-2.160790542979510939e-02,-6.535094737221817107e-01,2.454636414114354515e-01,-1.142621992018089394e-01,-4.028799639464866189e-01,9.294391773896366615e-01,1.606754706423132673e+00
-1.600485529893163825e-02,-5.895440849000316286e-01,1.838897700842379301e-01,-1.895600898198277207e-01,-1.895313309596325102e-01,2.063832955383876122e+00,1.343856570513858539e+00
-1.679091961577021397e-02,-4.007554078764979932e-01,1.547237795487811651e-01,-2.593168603699950170e-01,-2.897600019024893503e-01,7.128247691605421821e+00,6.494285022017762810e-01
-2.160731654830708864e-02,-5.364115647543499232e-01,2.295533788767075145e-01,-2.534241721361017996e-01,-3.053518736072715622e-01,3.055197949219981890e+00,1.195750434528439765e+00
-8.099878361703175683e-03,-3.342433115874966498e-01,1.814260126254566285e-01,-1.901564722286809839e-01,-2.530236959296927601e-01,9.749042755589316656e+00,4.114476915562406689e-01
-1.652901397527736099e-02,-3.729366676924073531e-01,8.737280843464395597e-03,-2.253444871535311700e-01,-1.356119469944510048e-01,8.319632593531999021e+00,5.250082447897813642e-01
-1.570179567543019891e-02,-4.020988320212096623e-01,1.547237795487811651e-01,-2.593168603699950170e-01,-3.227735010510349167e-01,7.052241997740555490e+00,6.652001798736927318e-01
